farmer_id,district,lat,lon,crop_type,date,cloud_pct,source,ndvi_mean,ndvi_std,image_path,channels,valid,biomass_label,field_area_ha
AMR_0027,Amritsar,31.68897,74.857224,rice,2023-10-24,6e-05,planetary_computer,0.2995,0.1308,images\AMR_0027_2023-10-22.npy,5,True,2.32,2.16
AMR_0028,Amritsar,31.670479,74.833608,rice,2023-10-24,6e-05,planetary_computer,0.2211,0.1317,images\AMR_0028_2023-11-01.npy,5,True,1.846,0.98
AMR_0029,Amritsar,31.527042,75.001631,rice,2023-10-24,0.000119,planetary_computer,,,images\AMR_0029_2023-10-31.npy,5,True,,4.35
AMR_0030,Amritsar,31.568444,75.003669,rice,2023-11-23,0.001553,planetary_computer,,,images\AMR_0030_2023-11-25.npy,5,True,,4.78
AMR_0031,Amritsar,31.694729,74.858121,rice,2023-10-24,6e-05,planetary_computer,0.2997,0.1372,images\AMR_0031_2023-11-17.npy,5,True,2.426,1.03
AMR_0032,Amritsar,31.746729,74.859917,rice,2023-10-24,6e-05,planetary_computer,0.3038,0.1402,images\AMR_0032_2023-10-27.npy,5,True,2.622,1.61
AMR_0033,Amritsar,31.579668,74.894481,rice,2023-11-13,0.777453,planetary_computer,0.1914,0.1374,images\AMR_0033_2023-11-09.npy,5,True,1.614,5.21
AMR_0034,Amritsar,31.706385,74.93375,rice,2023-10-24,6e-05,planetary_computer,0.2329,0.1316,images\AMR_0034_2023-10-23.npy,5,True,2.283,2.88
AMR_0035,Amritsar,31.669646,74.895847,rice,2023-10-24,6e-05,planetary_computer,0.2051,0.1353,images\AMR_0035_2023-10-19.npy,5,True,1.774,0.96
AMR_0036,Amritsar,31.610426,74.743952,rice,2023-11-13,0.777453,planetary_computer,0.1818,0.1138,images\AMR_0036_2023-11-13.npy,5,True,1.645,3.22
AMR_0037,Amritsar,31.586361,74.772767,rice,2023-11-13,0.777453,planetary_computer,0.2569,0.1799,images\AMR_0037_2023-11-15.npy,5,True,2.051,3.73
AMR_0038,Amritsar,31.541766,74.991334,rice,2023-10-24,6e-05,planetary_computer,,,images\AMR_0038_2023-10-19.npy,5,True,,3.7
AMR_0039,Amritsar,31.591124,74.897756,rice,2023-10-24,6e-05,planetary_computer,0.2716,0.1366,images\AMR_0039_2023-10-28.npy,5,True,2.209,5.77
AMR_0040,Amritsar,31.629045,74.951466,rice,2023-10-04,2.3e-05,planetary_computer,0.2546,0.1505,images\AMR_0040_2023-10-16.npy,5,True,1.894,0.96
AMR_0041,Amritsar,31.630264,74.869698,rice,2023-10-24,6e-05,planetary_computer,0.1742,0.1485,images\AMR_0041_2023-11-04.npy,5,True,1.327,3.64
AMR_0042,Amritsar,31.626577,74.807053,rice,2023-11-23,0.047505,planetary_computer,0.1153,0.0838,images\AMR_0042_2023-11-27.npy,5,True,1.101,2.32
AMR_0043,Amritsar,31.639788,74.855195,rice,2023-10-24,6e-05,planetary_computer,0.246,0.1523,images\AMR_0043_2023-10-28.npy,5,True,2.088,5.04
AMR_0044,Amritsar,31.744925,74.77157,rice,2023-10-04,2.3e-05,planetary_computer,0.3591,0.1348,images\AMR_0044_2023-10-15.npy,5,True,2.955,3.55
AMR_0045,Amritsar,31.524401,74.920527,rice,2023-10-24,0.000189,planetary_computer,0.3027,0.1521,images\AMR_0045_2023-10-20.npy,5,True,2.495,4.13
AMR_0046,Amritsar,31.697558,74.947521,rice,2023-10-24,6e-05,planetary_computer,0.1299,0.0851,images\AMR_0046_2023-10-27.npy,5,True,1.174,1.09
AMR_0047,Amritsar,31.750483,74.79676,rice,2023-10-24,6e-05,planetary_computer,0.2768,0.1586,images\AMR_0047_2023-10-25.npy,5,True,2.198,3.55
AMR_0048,Amritsar,31.597858,74.964641,rice,2023-10-04,2.3e-05,planetary_computer,0.2309,0.13,images\AMR_0048_2023-10-16.npy,5,True,1.935,4.95
AMR_0049,Amritsar,31.582799,74.999112,rice,2023-11-13,0.777453,planetary_computer,0.2582,0.1634,images\AMR_0049_2023-11-13.npy,5,True,2.18,3.33
AMR_0050,Amritsar,31.56567,74.994392,rice,2023-10-24,7.3e-05,planetary_computer,,,images\AMR_0050_2023-10-28.npy,5,True,,1.41
AMR_0051,Amritsar,31.506575,74.854127,rice,2023-12-03,7.6e-05,planetary_computer,0.2536,0.1384,images\AMR_0051_2023-11-28.npy,5,True,2.133,5.4
AMR_0052,Amritsar,31.70361,74.981722,rice,2023-12-03,0.001891,planetary_computer,0.3375,0.1593,images\AMR_0052_2023-11-29.npy,5,True,2.836,5.41
AMR_0053,Amritsar,31.63928,74.82076,rice,2023-10-04,2.3e-05,planetary_computer,0.3859,0.143,images\AMR_0053_2023-10-16.npy,5,True,3.288,4.14
AMR_0054,Amritsar,31.598624,74.758751,rice,2023-11-23,0.047505,planetary_computer,0.1828,0.1383,images\AMR_0054_2023-11-19.npy,5,True,1.541,4.61
AMR_0055,Amritsar,31.567489,74.994608,rice,2023-11-23,0.001553,planetary_computer,,,images\AMR_0055_2023-11-27.npy,5,True,,1.18
AMR_0056,Amritsar,31.726712,74.77522,rice,2023-10-24,6e-05,planetary_computer,0.283,0.1498,images\AMR_0056_2023-10-26.npy,5,True,2.484,1.49
AMR_0057,Amritsar,31.661827,74.977177,rice,2023-10-04,2.3e-05,planetary_computer,0.1941,0.1173,images\AMR_0057_2023-10-17.npy,5,True,1.618,2.21
AMR_0058,Amritsar,31.711673,75.004411,rice,2023-10-24,7.3e-05,planetary_computer,,,images\AMR_0058_2023-10-24.npy,5,True,,3.25
AMR_0059,Amritsar,31.534291,74.736202,rice,2023-10-24,0.000189,planetary_computer,0.2529,0.1432,images\AMR_0059_2023-10-23.npy,5,True,1.967,1.23
AMR_0060,Amritsar,31.683744,74.766413,rice,2023-10-24,6e-05,planetary_computer,0.3276,0.1067,images\AMR_0060_2023-10-25.npy,5,True,2.707,3.28
AMR_0061,Amritsar,31.688393,74.895013,rice,2023-10-24,6e-05,planetary_computer,0.219,0.125,images\AMR_0061_2023-11-03.npy,5,True,1.714,4.92
AMR_0062,Amritsar,31.694314,74.939216,rice,2023-10-24,6e-05,planetary_computer,0.1749,0.1114,images\AMR_0062_2023-10-24.npy,5,True,1.485,1.22
AMR_0063,Amritsar,31.528651,74.992018,rice,2023-10-04,0.000113,planetary_computer,0.3763,0.1437,images\AMR_0063_2023-10-18.npy,5,True,3.009,2.16
AMR_0064,Amritsar,31.630804,74.917902,rice,2023-10-24,6e-05,planetary_computer,0.2201,0.1419,images\AMR_0064_2023-11-02.npy,5,True,1.74,5.76
AMR_0065,Amritsar,31.574205,74.991246,rice,2023-10-24,6e-05,planetary_computer,0.1972,0.1091,images\AMR_0065_2023-11-06.npy,5,True,1.578,3.55
AMR_0066,Amritsar,31.671513,74.761951,rice,2023-10-04,2.3e-05,planetary_computer,0.4092,0.1266,images\AMR_0066_2023-10-16.npy,5,True,3.597,1.27
AMR_0067,Amritsar,31.611352,75.002845,rice,2023-10-24,7.3e-05,planetary_computer,,,images\AMR_0067_2023-10-22.npy,5,True,,5.63
AMR_0068,Amritsar,31.719221,74.863167,rice,2023-10-24,6e-05,planetary_computer,0.2609,0.139,images\AMR_0068_2023-11-11.npy,5,True,2.479,4.82
AMR_0069,Amritsar,31.498994,74.76286,rice,2023-10-24,0.000189,planetary_computer,0.2587,0.1323,images\AMR_0069_2023-10-28.npy,5,True,2.186,4.88
AMR_0070,Amritsar,31.559139,74.880915,rice,2023-11-23,0.047505,planetary_computer,0.1255,0.0852,images\AMR_0070_2023-11-22.npy,5,True,0.93,3.83
AMR_0071,Amritsar,31.736967,74.90117,rice,2023-10-24,6e-05,planetary_computer,0.1888,0.1165,images\AMR_0071_2023-10-28.npy,5,True,1.585,2.56
AMR_0072,Amritsar,31.613247,74.914841,rice,2023-10-24,6e-05,planetary_computer,0.2402,0.1455,images\AMR_0072_2023-11-02.npy,5,True,2.23,5.27
AMR_0073,Amritsar,31.621091,74.801695,rice,2023-10-24,6e-05,planetary_computer,0.2019,0.1399,images\AMR_0073_2023-10-27.npy,5,True,1.548,4.6
AMR_0074,Amritsar,31.722639,74.761778,rice,2023-10-24,6e-05,planetary_computer,0.2724,0.1509,images\AMR_0074_2023-10-25.npy,5,True,2.197,0.87
AMR_0075,Amritsar,31.660441,74.773229,rice,2023-10-24,6e-05,planetary_computer,0.2824,0.1329,images\AMR_0075_2023-10-23.npy,5,True,2.362,2.21
AMR_0076,Amritsar,31.534284,74.990172,rice,2023-11-23,0.056008,planetary_computer,0.2293,0.105,images\AMR_0076_2023-11-21.npy,5,True,1.75,1.41
AMR_0077,Amritsar,31.573722,74.775312,rice,2023-10-24,6e-05,planetary_computer,0.1766,0.1227,images\AMR_0077_2023-11-04.npy,5,True,1.591,0.62
AMR_0078,Amritsar,31.509511,74.7812,rice,2023-10-24,0.000189,planetary_computer,0.2201,0.1242,images\AMR_0078_2023-10-20.npy,5,True,1.912,0.79
AMR_0079,Amritsar,31.65952,74.9229,rice,2023-11-23,0.047505,planetary_computer,0.1618,0.0906,images\AMR_0079_2023-11-20.npy,5,True,1.188,2.25
AMR_0080,Amritsar,31.635267,74.977301,rice,2023-10-24,6e-05,planetary_computer,0.184,0.0953,images\AMR_0080_2023-11-02.npy,5,True,1.697,5.18
AMR_0081,Amritsar,31.506173,74.78312,rice,2023-11-23,0.056008,planetary_computer,0.1459,0.0733,images\AMR_0081_2023-11-24.npy,5,True,1.168,1.87
AMR_0082,Amritsar,31.653945,74.848853,rice,2023-10-24,6e-05,planetary_computer,0.3185,0.1358,images\AMR_0082_2023-10-25.npy,5,True,2.421,0.77
AMR_0083,Amritsar,31.598612,74.878951,rice,2023-11-23,0.047505,planetary_computer,0.1619,0.1203,images\AMR_0083_2023-11-25.npy,5,True,1.436,5.08
AMR_0084,Amritsar,31.508549,74.991256,rice,2023-10-24,0.000189,planetary_computer,0.2904,0.1532,images\AMR_0084_2023-10-19.npy,5,True,2.403,1.05
AMR_0085,Amritsar,31.730201,74.985043,rice,2023-10-24,6e-05,planetary_computer,0.2266,0.1059,images\AMR_0085_2023-10-26.npy,5,True,1.855,4.91
AMR_0086,Amritsar,31.712254,74.912195,rice,2023-12-03,0.001891,planetary_computer,0.2704,0.1242,images\AMR_0086_2023-11-29.npy,5,True,2.498,4.78
AMR_0087,Amritsar,31.531675,74.882399,rice,2023-10-24,0.000189,planetary_computer,0.2825,0.1561,images\AMR_0087_2023-10-29.npy,5,True,2.291,5.22
AMR_0088,Amritsar,31.623584,74.840125,rice,2023-10-24,6e-05,planetary_computer,0.1318,0.1149,images\AMR_0088_2023-11-07.npy,5,True,1.09,4.02
AMR_0089,Amritsar,31.56861,74.771435,rice,2023-10-24,6e-05,planetary_computer,0.223,0.1452,images\AMR_0089_2023-11-03.npy,5,True,1.713,2.79
AMR_0090,Amritsar,31.55912,74.835203,rice,2023-10-24,6e-05,planetary_computer,0.2132,0.1241,images\AMR_0090_2023-11-05.npy,5,True,1.834,2.52
AMR_0091,Amritsar,31.585699,74.83855,rice,2023-10-24,6e-05,planetary_computer,0.2036,0.121,images\AMR_0091_2023-10-23.npy,5,True,1.501,2.13
AMR_0092,Amritsar,31.75968,74.988877,rice,2023-10-24,6e-05,planetary_computer,0.2172,0.1054,images\AMR_0092_2023-11-15.npy,5,True,1.638,3.15
AMR_0093,Amritsar,31.585941,74.882222,rice,2023-12-03,0.001891,planetary_computer,0.2538,0.131,images\AMR_0093_2023-11-28.npy,5,True,2.17,4.09
AMR_0094,Amritsar,31.71923,74.881462,rice,2023-11-23,0.047505,planetary_computer,0.1771,0.1016,images\AMR_0094_2023-11-23.npy,5,True,1.659,3.98
AMR_0095,Amritsar,31.574684,74.93807,rice,2023-10-04,2.3e-05,planetary_computer,0.3745,0.1316,images\AMR_0095_2023-10-16.npy,5,True,3.251,4.32
AMR_0096,Amritsar,31.735001,74.769289,rice,2023-10-24,6e-05,planetary_computer,0.2873,0.1529,images\AMR_0096_2023-10-24.npy,5,True,2.474,3.88
AMR_0097,Amritsar,31.520627,74.9355,rice,2023-11-13,0.777453,planetary_computer,0.153,0.102,images\AMR_0097_2023-11-10.npy,5,True,1.317,5.65
AMR_0098,Amritsar,31.532474,75.000786,rice,2023-10-04,9.6e-05,planetary_computer,,,images\AMR_0098_2023-10-18.npy,5,True,,4.9
AMR_0099,Amritsar,31.660231,74.951435,rice,2023-12-03,0.001891,planetary_computer,0.2847,0.1188,images\AMR_0099_2023-11-29.npy,5,True,2.256,5.7
AMR_0100,Amritsar,31.564947,74.897521,rice,2023-11-23,0.047505,planetary_computer,0.1625,0.0903,images\AMR_0100_2023-11-20.npy,5,True,0.869,1.02
AMR_0101,Amritsar,31.666526,74.780262,rice,2023-10-24,6e-05,planetary_computer,0.2936,0.1347,images\AMR_0101_2023-10-20.npy,5,True,2.418,3.65
AMR_0102,Amritsar,31.624476,74.878637,rice,2023-11-13,0.777453,planetary_computer,0.0862,0.0943,images\AMR_0102_2023-11-09.npy,5,True,0.902,4.7
AMR_0103,Amritsar,31.717789,74.870103,rice,2023-10-24,6e-05,planetary_computer,0.2666,0.134,images\AMR_0103_2023-10-25.npy,5,True,2.192,5.62
AMR_0104,Amritsar,31.527525,74.765089,rice,2023-11-13,0.777453,planetary_computer,0.2,0.1287,images\AMR_0104_2023-11-11.npy,5,True,1.734,0.98
AMR_0105,Amritsar,31.678202,74.84951,rice,2023-11-23,0.047505,planetary_computer,0.1378,0.0808,images\AMR_0105_2023-11-26.npy,5,True,1.242,4.19
AMR_0106,Amritsar,31.587419,74.983843,rice,2023-11-23,0.047505,planetary_computer,0.3421,0.1411,images\AMR_0106_2023-11-19.npy,5,True,2.751,4.69
AMR_0107,Amritsar,31.56975,74.834274,rice,2023-11-13,0.777453,planetary_computer,0.339,0.1849,images\AMR_0107_2023-11-08.npy,5,True,2.826,1.37
AMR_0108,Amritsar,31.535379,74.994416,rice,2023-10-24,0.000119,planetary_computer,,,images\AMR_0108_2023-10-29.npy,5,True,,2.91
AMR_0109,Amritsar,31.60133,74.936612,rice,2023-10-24,6e-05,planetary_computer,0.2406,0.1254,images\AMR_0109_2023-10-23.npy,5,True,2.007,5.65
AMR_0110,Amritsar,31.712484,74.866523,rice,2023-10-24,6e-05,planetary_computer,0.2856,0.1337,images\AMR_0110_2023-11-09.npy,5,True,2.467,2.57
AMR_0111,Amritsar,31.770257,74.933273,rice,2023-11-23,0.047505,planetary_computer,0.2094,0.0912,images\AMR_0111_2023-11-22.npy,5,True,1.849,1.15
AMR_0112,Amritsar,31.732149,74.910681,rice,2023-11-23,0.047505,planetary_computer,0.2323,0.1315,images\AMR_0112_2023-11-27.npy,5,True,1.736,1.17
AMR_0113,Amritsar,31.658712,74.924407,rice,2023-10-24,6e-05,planetary_computer,0.1978,0.1221,images\AMR_0113_2023-11-09.npy,5,True,1.727,3.0
AMR_0114,Amritsar,31.725112,74.815001,rice,2023-10-04,2.3e-05,planetary_computer,0.3993,0.112,images\AMR_0114_2023-10-15.npy,5,True,3.105,3.02
AMR_0115,Amritsar,31.617848,74.81684,rice,2023-10-24,6e-05,planetary_computer,0.2606,0.1405,images\AMR_0115_2023-11-07.npy,5,True,2.009,4.8
AMR_0116,Amritsar,31.524965,75.01147,rice,2023-11-23,0.014041,planetary_computer,0.2838,0.1352,images\AMR_0116_2023-11-26.npy,5,True,2.302,5.34
AMR_0117,Amritsar,31.573494,74.966631,rice,2023-10-04,2.3e-05,planetary_computer,0.3567,0.1183,images\AMR_0117_2023-10-16.npy,5,True,3.01,6.0
AMR_0118,Amritsar,31.680392,74.914335,rice,2023-10-24,6e-05,planetary_computer,0.2286,0.1262,images\AMR_0118_2023-10-19.npy,5,True,1.765,1.0
AMR_0119,Amritsar,31.745169,74.74042,rice,2023-10-24,6e-05,planetary_computer,0.3262,0.1541,images\AMR_0119_2023-10-26.npy,5,True,2.63,1.29
AMR_0120,Amritsar,31.711495,74.787797,rice,2023-10-24,6e-05,planetary_computer,0.2926,0.1433,images\AMR_0120_2023-10-26.npy,5,True,2.108,5.51
AMR_0121,Amritsar,31.677755,74.742426,rice,2023-10-04,2.3e-05,planetary_computer,0.4148,0.1282,images\AMR_0121_2023-10-15.npy,5,True,3.612,0.78
AMR_0122,Amritsar,31.663659,74.956715,rice,2023-10-04,2.3e-05,planetary_computer,0.3089,0.1214,images\AMR_0122_2023-10-15.npy,5,True,2.734,1.81
AMR_0123,Amritsar,31.731834,74.748325,rice,2023-10-24,6e-05,planetary_computer,0.3021,0.1556,images\AMR_0123_2023-11-14.npy,5,True,2.469,5.6
AMR_0124,Amritsar,31.71019,74.927774,rice,2023-11-23,0.047505,planetary_computer,0.2109,0.1295,images\AMR_0124_2023-11-20.npy,5,True,1.818,5.11
AMR_0125,Amritsar,31.505242,74.788799,rice,2023-10-24,0.000189,planetary_computer,0.2425,0.1376,images\AMR_0125_2023-10-20.npy,5,True,2.124,3.27
AMR_0126,Amritsar,31.702653,74.908703,rice,2023-10-24,6e-05,planetary_computer,0.2152,0.1279,images\AMR_0126_2023-10-20.npy,5,True,1.775,5.18
AMR_0127,Amritsar,31.53746,74.937994,rice,2023-10-04,0.000113,planetary_computer,0.4275,0.1412,images\AMR_0127_2023-10-17.npy,5,True,3.788,1.99
AMR_0128,Amritsar,31.692773,75.006757,rice,2023-10-24,7.3e-05,planetary_computer,0.2216,0.1085,images\AMR_0128_2023-10-23.npy,5,True,1.92,3.86
AMR_0129,Amritsar,31.50926,74.904867,rice,2023-10-04,0.000113,planetary_computer,0.4365,0.1261,images\AMR_0129_2023-10-15.npy,5,True,3.412,5.36
AMR_0130,Amritsar,31.692682,74.780776,rice,2023-10-04,2.3e-05,planetary_computer,0.3944,0.1287,images\AMR_0130_2023-10-16.npy,5,True,3.17,1.0
AMR_0131,Amritsar,31.545389,75.006708,rice,2023-11-13,0.777453,planetary_computer,0.2033,0.1412,images\AMR_0131_2023-11-11.npy,5,True,1.649,4.81
AMR_0132,Amritsar,31.672194,74.892576,rice,2023-10-24,6e-05,planetary_computer,0.2113,0.1372,images\AMR_0132_2023-11-05.npy,5,True,1.955,1.3
AMR_0133,Amritsar,31.758887,74.816676,rice,2023-10-24,6e-05,planetary_computer,0.3385,0.1382,images\AMR_0133_2023-11-03.npy,5,True,2.765,4.35
AMR_0134,Amritsar,31.675785,74.995666,rice,2023-10-24,7.3e-05,planetary_computer,,,images\AMR_0134_2023-11-10.npy,5,True,,1.32
AMR_0135,Amritsar,31.636339,74.84543,rice,2023-11-23,0.047505,planetary_computer,0.1469,0.1137,images\AMR_0135_2023-11-26.npy,5,True,1.459,1.16
AMR_0136,Amritsar,31.531546,74.810161,rice,2023-10-24,0.000189,planetary_computer,0.2532,0.1386,images\AMR_0136_2023-11-05.npy,5,True,2.055,2.18
AMR_0137,Amritsar,31.613813,74.903377,rice,2023-10-24,6e-05,planetary_computer,0.1416,0.1314,images\AMR_0137_2023-11-02.npy,5,True,1.324,2.76
AMR_0138,Amritsar,31.608459,74.793236,rice,2023-11-13,0.777453,planetary_computer,0.2504,0.1746,images\AMR_0138_2023-11-13.npy,5,True,1.768,3.74
AMR_0139,Amritsar,31.582771,74.742397,rice,2023-10-24,6e-05,planetary_computer,0.2707,0.1268,images\AMR_0139_2023-10-28.npy,5,True,2.281,3.11
AMR_0140,Amritsar,31.557166,74.892588,rice,2023-10-24,6e-05,planetary_computer,0.237,0.1347,images\AMR_0140_2023-11-03.npy,5,True,1.969,3.61
AMR_0141,Amritsar,31.690561,74.913726,rice,2023-10-24,6e-05,planetary_computer,0.2672,0.1451,images\AMR_0141_2023-11-11.npy,5,True,2.304,2.24
AMR_0142,Amritsar,31.714481,74.88606,rice,2023-10-24,6e-05,planetary_computer,0.2139,0.1198,images\AMR_0142_2023-11-14.npy,5,True,1.4,2.87
AMR_0143,Amritsar,31.669283,74.833284,rice,2023-12-03,0.001891,planetary_computer,0.2017,0.1265,images\AMR_0143_2023-11-28.npy,5,True,1.466,4.55
AMR_0144,Amritsar,31.742193,74.990196,rice,2023-10-24,6e-05,planetary_computer,0.1957,0.1003,images\AMR_0144_2023-11-07.npy,5,True,1.618,3.27
AMR_0145,Amritsar,31.639677,74.956264,rice,2023-10-24,6e-05,planetary_computer,0.2126,0.1194,images\AMR_0145_2023-10-26.npy,5,True,1.631,5.11
AMR_0146,Amritsar,31.63236,74.76474,rice,2023-10-24,6e-05,planetary_computer,0.3636,0.1271,images\AMR_0146_2023-10-29.npy,5,True,2.734,0.9
AMR_0147,Amritsar,31.729758,74.747859,rice,2023-10-04,2.3e-05,planetary_computer,0.4512,0.1056,images\AMR_0147_2023-10-18.npy,5,True,3.729,2.34
AMR_0148,Amritsar,31.542438,74.82019,rice,2023-10-24,6e-05,planetary_computer,,,images\AMR_0148_2023-10-27.npy,5,True,,4.58
AMR_0149,Amritsar,31.498111,74.963909,rice,2023-11-13,0.777453,planetary_computer,0.1671,0.1153,images\AMR_0149_2023-11-16.npy,5,True,1.443,2.55
AMR_0150,Amritsar,31.537012,74.900535,rice,2023-11-23,0.056008,planetary_computer,0.1378,0.0678,images\AMR_0150_2023-11-23.npy,5,True,1.279,1.16
AMR_0151,Amritsar,31.596177,75.00066,rice,2023-10-04,0.091277,planetary_computer,,,images\AMR_0151_2023-10-18.npy,5,True,,4.75
AMR_0152,Amritsar,31.581069,74.924846,rice,2023-12-03,0.001891,planetary_computer,0.2574,0.1456,images\AMR_0152_2023-11-29.npy,5,True,2.097,4.38
AMR_0153,Amritsar,31.602596,74.911749,rice,2023-10-24,6e-05,planetary_computer,0.2029,0.1296,images\AMR_0153_2023-10-30.npy,5,True,1.646,1.65
AMR_0154,Amritsar,31.641025,74.77815,rice,2023-10-04,2.3e-05,planetary_computer,0.3847,0.1356,images\AMR_0154_2023-10-15.npy,5,True,2.978,1.41
AMR_0155,Amritsar,31.728165,75.009257,rice,2023-12-03,0.003998,planetary_computer,0.3519,0.1407,images\AMR_0155_2023-11-28.npy,5,True,3.172,5.11
AMR_0156,Amritsar,31.77129,74.771947,rice,2023-10-24,6e-05,planetary_computer,0.3152,0.1364,images\AMR_0156_2023-11-09.npy,5,True,2.712,2.97
AMR_0157,Amritsar,31.60392,74.754714,rice,2023-11-23,0.047505,planetary_computer,0.1278,0.097,images\AMR_0157_2023-11-22.npy,5,True,1.037,2.89
AMR_0158,Amritsar,31.625412,74.774488,rice,2023-11-23,0.047505,planetary_computer,0.2045,0.094,images\AMR_0158_2023-11-18.npy,5,True,1.654,1.5
AMR_0159,Amritsar,31.747989,74.744802,rice,2023-10-24,6e-05,planetary_computer,0.2608,0.1486,images\AMR_0159_2023-11-13.npy,5,True,2.049,2.11
AMR_0160,Amritsar,31.631255,74.896505,rice,2023-10-24,6e-05,planetary_computer,0.1543,0.1386,images\AMR_0160_2023-10-25.npy,5,True,0.993,3.21
AMR_0161,Amritsar,31.517552,74.800527,rice,2023-11-23,0.056008,planetary_computer,0.1538,0.0764,images\AMR_0161_2023-11-22.npy,5,True,1.335,4.01
AMR_0162,Amritsar,31.675762,74.919957,rice,2023-11-23,0.047505,planetary_computer,0.1745,0.109,images\AMR_0162_2023-11-22.npy,5,True,1.804,4.7
AMR_0163,Amritsar,31.51027,74.83495,rice,2023-11-23,0.056008,planetary_computer,0.1147,0.0729,images\AMR_0163_2023-11-18.npy,5,True,0.9,2.36
AMR_0164,Amritsar,31.730454,74.86742,rice,2023-10-24,6e-05,planetary_computer,0.2358,0.1281,images\AMR_0164_2023-11-08.npy,5,True,1.941,4.73
